A-B-C-D-E-F-G,99.8571
A-B-C-D-E-F,99.7857
A-B-C-D-E-G,99.9286
A-B-C-D-E,100
A-B-C-D-F-G,99.9286
A-B-C-D-F,99.9286
A-B-C-D-G,100
A-B-C-D,100
A-B-C-E-F-G,100
A-B-C-E-F,99.9286
A-B-C-E-G,100
A-B-C-E,100
A-B-C-F-G,100
A-B-C-F,100
A-B-C-G,100
A-B-C,100
A-B-D-E-F-G,100
A-B-D-E-F,99.9286
A-B-D-E-G,99.9286
A-B-D-E,100
A-B-D-F-G,99.9286
A-B-D-F,100
A-B-D-G,100
A-B-D,100
A-B-E-F-G,100
A-B-E-F,100
A-B-E-G,100
A-B-E,100
A-B-F-G,100
A-B-F,99.9286
A-B-G,100
A-B,100
A-C-D-E-F-G,92.7143
A-C-D-E-F,81.5714
A-C-D-E-G,92.5714
A-C-D-E,77.6429
A-C-D-F-G,92.3571
A-C-D-F,78.9286
A-C-D-G,92.1429
A-C-D,70.7143
A-C-E-F-G,92.2143
A-C-E-F,71.5714
A-C-E-G,92
A-C-E,62.9286
A-C-F-G,92.2143
A-C-F,71.3571
A-C-G,92.2143
A-C,55.0714
A-D-E-F-G,92.4286
A-D-E-F,79.9286
A-D-E-G,92.3571
A-D-E,67.4286
A-D-F-G,92.2857
A-D-F,73.2143
A-D-G,92.4286
A-D,55.2857
A-E-F-G,92.0714
A-E-F,66.7857
A-E-G,92.1429
A-E,41.0714
A-F-G,92.3571
A-F,57.7143
A-G,92.2857
A,41.5
B-C-D-E-F-G,100
B-C-D-E-F,99.9286
B-C-D-E-G,99.9286
B-C-D-E,100
B-C-D-F-G,99.9286
B-C-D-F,100
B-C-D-G,100
B-C-D,100
B-C-E-F-G,100
B-C-E-F,100
B-C-E-G,100
B-C-E,100
B-C-F-G,100
B-C-F,99.9286
B-C-G,100
B-C,100
B-D-E-F-G,100
B-D-E-F,99.9286
B-D-E-G,100
B-D-E,100
B-D-F-G,100
B-D-F,100
B-D-G,100
B-D,100
B-E-F-G,100
B-E-F,99.9286
B-E-G,100
B-E,100
B-F-G,100
B-F,100
B-G,100
B,100
C-D-E-F-G,92.5714
C-D-E-F,81.7143
C-D-E-G,92.5
C-D-E,69.6429
C-D-F-G,92.4286
C-D-F,78.1429
C-D-G,92.3571
C-D,60.2143
C-E-F-G,92.1429
C-E-F,71.2143
C-E-G,92.1429
C-E,50.2143
C-F-G,92.1429
C-F,70.4286
C-G,92.2143
C,41.2143
D-E-F-G,92.6429
D-E-F,75.5
D-E-G,92.5
D-E,46.5
D-F-G,92.2143
D-F,68.1429
D-G,92.4286
D,32.5
E-F-G,91.9286
E-F,58.7143
E-G,92.0714
E,20.1429
F-G,92.0714
F,48.3571
G,92.3571
